Year,Month,Day,AVERAGE TEMPERATURE (Deg C),BAROMETRIC PRESSURE (hPa),CLOUD COVER (Oktas),DEWPOINT TEMPERATURE (Deg C),EVAPOTRANSPIRATION (mm),MAXIMUM TEMPERATURE (Deg C),MINIMUM TEMPERATURE (Deg C),RAINFALL (mm),RELATIVE HUMIDITY (%),SOLAR RADIATION (MJ/m2),SUNSHINE HOURS,WIND DIRECTION (Degrees),WIND SPEED (kt),Date
2023.0,Dec,20,24.0,963.9,2.0,11.0,5.8,34.3,15.3,0.0,35.0,21.4,5.9,30.0,6.0,2023-12-20
2023.0,Dec,21,23.9,965.8,6.0,10.299999999999999,6.1,30.7,15.3,0.0,32.0,21.5,5.7,20.0,6.0,2023-12-21
2023.0,Dec,22,22.6,966.5,2.0,7.600000000000001,5.7,30.2,14.9,0.0,25.0,21.5,5.8,30.0,6.0,2023-12-22
2023.0,Dec,23,21.5,966.5,4.0,6.9,5.9,29.3,15.0,0.0,27.0,21.5,8.8,30.0,6.0,2023-12-23
2023.0,Dec,24,21.4,965.9,0.0,6.799999999999999,5.8,29.2,13.7,0.0,27.0,21.7,7.9,30.0,6.0,2023-12-24
2023.0,Dec,25,20.4,965.8,0.0,5.199999999999999,5.4,27.2,13.5,0.0,24.0,21.7,5.4,30.0,6.0,2023-12-25
2023.0,Dec,26,19.9,966.2,0.0,5.099999999999998,5.2,28.5,12.2,0.0,26.0,21.8,7.7,30.0,5.0,2023-12-26
2023.0,Dec,27,19.9,966.7,0.0,6.099999999999998,5.2,30.5,13.7,0.0,31.0,21.5,7.6,30.0,5.0,2023-12-27
2023.0,Dec,28,20.8,965.5,0.0,7.4,5.2,32.0,12.4,0.0,33.0,21.5,8.9,30.0,5.0,2023-12-28
2023.0,Dec,29,21.9,965.0,1.0,7.899999999999999,5.5,33.0,13.0,0.0,30.0,21.6,7.3,40.0,5.0,2023-12-29
2023.0,Dec,30,22.7,965.0,1.0,8.5,5.7,32.5,15.5,0.0,29.0,21.6,9.5,30.0,5.0,2023-12-30
2023.0,Dec,31,22.9,,,8.499999999999998,,,15.7,,28.0,,7.7,,,2023-12-31
2023.0,Feb,1,25.5,963.9,7.0,9.5,7.3,32.3,18.6,0.0,20.0,22.7,6.9,30.0,7.0,2023-02-01
2023.0,Feb,2,24.2,964.4,4.0,8.399999999999999,6.9,31.9,16.5,0.0,21.0,23.0,6.7,40.0,6.0,2023-02-02
2023.0,Feb,3,24.2,964.4,6.0,9.2,6.7,33.8,18.1,0.0,25.0,23.3,6.6,40.0,5.0,2023-02-03
2023.0,Feb,4,25.2,963.4,5.0,9.799999999999999,7.0,36.1,19.5,0.0,23.0,22.8,9.2,40.0,6.0,2023-02-04
2023.0,Feb,5,25.4,963.1,6.0,9.799999999999999,6.9,36.2,15.1,0.0,22.0,22.4,7.0,30.0,5.0,2023-02-05
2023.0,Feb,6,25.3,963.3,5.0,9.100000000000001,7.7,33.0,19.8,0.0,19.0,23.5,7.0,30.0,7.0,2023-02-06
2023.0,Feb,7,24.1,963.5,1.0,7.900000000000002,7.3,33.0,18.0,0.0,19.0,23.8,7.5,40.0,7.0,2023-02-07
2023.0,Feb,8,24.0,963.7,2.0,8.6,6.9,33.2,16.7,0.0,23.0,23.7,7.6,30.0,6.0,2023-02-08
2023.0,Feb,9,24.1,963.6,2.0,7.700000000000003,7.0,33.5,16.3,0.0,18.0,23.9,8.3,40.0,6.0,2023-02-09
2023.0,Feb,10,23.7,963.9,1.0,6.5,7.5,34.9,17.8,0.0,14.0,24.4,8.5,30.0,7.0,2023-02-10
2023.0,Feb,11,23.7,963.9,0.0,6.699999999999999,8.1,34.0,12.0,0.0,15.0,24.5,7.7,30.0,7.0,2023-02-11
2023.0,Feb,12,24.3,964.0,0.0,8.100000000000001,7.9,32.5,17.2,0.0,19.0,24.3,6.6,30.0,8.0,2023-02-12
2023.0,Feb,13,24.3,964.7,1.0,8.3,8.1,32.0,15.7,0.0,20.0,24.2,9.0,30.0,9.0,2023-02-13
2023.0,Feb,14,23.1,965.1,2.0,7.300000000000001,7.4,30.0,15.4,0.0,21.0,23.8,8.0,30.0,8.0,2023-02-14
2023.0,Feb,15,21.5,964.8,0.0,5.9,7.2,29.8,16.2,0.0,22.0,24.3,5.8,30.0,8.0,2023-02-15
2023.0,Feb,16,21.0,965.1,3.0,5.0,7.1,27.2,15.7,0.0,20.0,24.4,8.7,40.0,8.0,2023-02-16
2023.0,Feb,17,20.8,965.5,3.0,5.0,7.0,27.8,15.8,0.0,21.0,24.3,6.2,40.0,7.0,2023-02-17
2023.0,Feb,18,21.7,964.8,3.0,5.699999999999999,7.1,29.5,16.5,0.0,20.0,24.3,8.3,40.0,8.0,2023-02-18
2023.0,Feb,19,22.4,964.2,0.0,6.199999999999999,7.1,30.5,17.4,0.0,19.0,24.3,6.5,30.0,7.0,2023-02-19
2023.0,Feb,20,22.9,964.2,0.0,6.899999999999999,7.0,31.0,17.5,0.0,20.0,24.4,7.1,30.0,6.0,2023-02-20
2023.0,Feb,21,23.8,963.2,0.0,7.800000000000001,7.0,32.0,16.7,0.0,20.0,24.5,6.2,30.0,6.0,2023-02-21
2023.0,Feb,22,24.4,963.0,0.0,8.399999999999999,6.9,33.1,13.8,0.0,20.0,24.5,7.6,20.0,6.0,2023-02-22
2023.0,Feb,23,24.6,962.4,0.0,8.400000000000002,6.9,34.4,14.2,0.0,19.0,24.7,7.2,30.0,5.0,2023-02-23
2023.0,Feb,24,25.4,962.1,3.0,9.0,7.2,35.6,18.0,0.0,18.0,24.8,6.9,30.0,5.0,2023-02-24
2023.0,Feb,25,25.9,962.2,6.0,9.099999999999998,7.4,36.1,18.0,0.0,16.0,25.0,6.2,30.0,6.0,2023-02-25
2023.0,Feb,26,26.2,962.9,6.0,9.2,7.6,37.5,16.4,0.0,15.0,25.3,7.9,50.0,5.0,2023-02-26
2023.0,Feb,27,26.9,963.0,7.0,10.099999999999998,7.7,38.8,18.0,0.0,16.0,24.9,7.4,60.0,5.0,2023-02-27
2023.0,Feb,28,27.8,963.0,6.0,11.2,8.0,39.8,18.5,0.0,17.0,25.2,6.9,60.0,5.0,2023-02-28
2023.0,Jan,1,19.4,966.1,1.0,5.199999999999999,5.7,27.0,15.2,0.0,29.0,21.3,6.0,40.0,7.0,2023-01-01
2023.0,Jan,2,19.9,966.1,1.0,6.499999999999998,5.6,26.6,14.6,0.0,33.0,21.3,6.7,40.0,7.0,2023-01-02
2023.0,Jan,3,20.2,966.7,0.0,6.399999999999999,5.7,27.3,14.5,0.0,31.0,21.1,9.3,40.0,7.0,2023-01-03
2023.0,Jan,4,21.1,966.2,1.0,7.500000000000002,6.0,27.6,14.4,0.0,32.0,21.2,7.0,40.0,7.0,2023-01-04
2023.0,Jan,5,21.0,965.9,2.0,7.0,6.1,27.6,14.1,0.0,30.0,21.4,7.8,40.0,7.0,2023-01-05
2023.0,Jan,6,21.1,966.7,6.0,7.300000000000001,5.9,29.1,13.0,0.0,31.0,21.1,8.1,30.0,6.0,2023-01-06
2023.0,Jan,7,20.6,966.2,1.0,6.800000000000001,5.9,30.9,11.6,0.0,31.0,21.9,5.6,30.0,6.0,2023-01-07
2023.0,Jan,8,20.3,966.3,3.0,6.100000000000001,6.0,30.6,12.0,0.0,29.0,22.1,9.2,30.0,6.0,2023-01-08
2023.0,Jan,9,20.4,966.8,6.0,5.999999999999998,6.1,29.5,14.8,0.0,28.0,21.6,7.4,30.0,6.0,2023-01-09
2023.0,Jan,10,20.4,967.9,4.0,6.199999999999999,6.1,28.3,14.2,0.0,29.0,21.7,8.1,30.0,7.0,2023-01-10
2023.0,Jan,11,19.7,967.5,3.0,5.5,5.7,28.0,15.0,0.0,29.0,21.9,7.9,30.0,6.0,2023-01-11
2023.0,Jan,12,19.6,966.4,6.0,5.000000000000002,5.9,28.1,13.1,0.0,27.0,22.0,6.3,40.0,6.0,2023-01-12
2023.0,Jan,13,19.0,965.5,7.0,4.4,5.8,28.2,12.6,0.0,27.0,22.1,6.2,30.0,6.0,2023-01-13
2023.0,Jan,14,19.4,965.1,5.0,4.599999999999998,5.9,29.1,13.4,0.0,26.0,22.2,7.4,30.0,6.0,2023-01-14
2023.0,Jan,15,19.9,965.7,5.0,5.699999999999999,5.9,29.1,14.9,0.0,29.0,22.2,8.0,30.0,6.0,2023-01-15
2023.0,Jan,16,20.1,965.3,7.0,5.700000000000001,5.9,29.0,14.0,0.0,28.0,22.0,7.7,30.0,6.0,2023-01-16
2023.0,Jan,17,20.7,965.1,4.0,6.5,6.0,29.0,13.0,0.0,29.0,22.0,8.9,30.0,6.0,2023-01-17
2023.0,Jan,18,20.7,964.7,0.0,6.899999999999999,5.6,30.0,11.8,0.0,31.0,22.0,8.5,40.0,6.0,2023-01-18
2023.0,Jan,19,21.5,964.2,2.0,7.699999999999999,5.5,32.0,16.5,0.0,31.0,22.1,6.0,30.0,4.0,2023-01-19
2023.0,Jan,20,22.4,964.0,0.0,7.799999999999999,6.0,32.8,16.8,0.0,27.0,22.3,6.6,40.0,5.0,2023-01-20
2023.0,Jan,21,22.4,963.5,1.0,7.399999999999999,6.1,32.8,17.5,0.0,25.0,22.4,6.9,30.0,5.0,2023-01-21
2023.0,Jan,22,22.6,962.9,7.0,7.800000000000001,6.0,32.5,13.3,0.0,26.0,22.2,5.8,30.0,5.0,2023-01-22
2023.0,Jan,23,22.9,962.8,4.0,7.899999999999999,6.3,33.7,12.2,0.0,25.0,22.3,7.9,30.0,5.0,2023-01-23
2023.0,Jan,24,22.8,962.7,3.0,7.600000000000001,6.4,34.5,12.5,0.0,24.0,22.6,9.1,30.0,5.0,2023-01-24
2023.0,Jan,25,23.4,961.6,2.0,7.599999999999998,6.6,34.6,12.6,0.0,21.0,22.7,8.4,30.0,5.0,2023-01-25
2023.0,Jan,26,23.6,961.0,4.0,7.800000000000001,6.4,36.3,13.0,0.0,21.0,22.2,8.4,30.0,5.0,2023-01-26
2023.0,Jan,27,24.6,960.1,4.0,9.200000000000001,6.4,37.5,15.5,0.0,23.0,22.8,9.5,40.0,4.0,2023-01-27
2023.0,Jan,28,25.6,959.7,7.0,10.200000000000001,6.1,37.8,17.5,0.0,23.0,21.9,9.4,60.0,4.0,2023-01-28
2023.0,Jan,29,26.8,960.2,8.0,12.0,6.1,37.5,17.2,0.0,26.0,22.1,9.4,150.0,4.0,2023-01-29
2023.0,Jan,30,26.9,961.2,4.0,11.899999999999999,6.6,37.0,14.2,0.0,25.0,22.5,6.0,90.0,5.0,2023-01-30
2023.0,Jan,31,26.1,962.5,7.0,9.900000000000002,7.0,36.0,18.6,0.0,19.0,22.7,6.7,20.0,6.0,2023-01-31
2023.0,July,1,30.8,963.6,5.0,21.8,5.7,35.0,25.5,0.0,55.0,24.7,7.0,210.0,5.0,2023-07-01
2023.0,July,2,31.1,963.6,7.0,22.700000000000003,5.7,36.0,25.5,0.0,58.0,23.3,5.6,190.0,4.0,2023-07-02
2023.0,July,3,30.2,963.0,6.0,21.4,4.8,33.5,24.3,0.0,56.0,23.2,4.0,230.0,5.0,2023-07-03
2023.0,July,4,31.0,963.8,7.0,21.4,5.0,32.5,23.5,0.0,52.0,24.5,6.6,230.0,5.0,2023-07-04
2023.0,July,5,30.1,962.2,3.0,21.700000000000003,5.8,36.0,24.7,0.0,58.0,21.0,5.800000000000001,190.0,4.0,2023-07-05
2023.0,July,6,29.5,962.4,6.0,20.1,5.5,36.8,23.6,0.0,53.0,18.8,4.9,220.0,4.0,2023-07-06
2023.0,July,7,29.8,963.2,7.0,21.6,4.8,36.0,26.5,0.0,59.0,23.8,4.9,180.0,4.0,2023-07-07
2023.0,July,8,30.0,964.9,7.0,22.6,3.5,33.4,24.0,17.2,63.0,21.3,2.0,220.0,5.0,2023-07-08
2023.0,July,9,28.8,963.0,6.0,22.4,5.3,33.1,24.0,0.0,68.0,24.2,5.6,250.0,4.0,2023-07-09
2023.0,July,10,29.8,961.6,6.0,20.9,5.1,33.3,22.4,0.0,63.0,24.0,5.699999999999999,200.0,4.0,2023-07-10
2023.0,July,11,29.6,961.9,4.0,22.6,4.9,35.5,25.2,1.3,65.0,23.1,7.0,190.0,4.0,2023-07-11
2023.0,July,12,29.2,963.0,7.0,24.2,4.8,33.1,26.4,18.0,75.0,24.2,5.699999999999999,210.0,4.0,2023-07-12
2023.0,July,13,29.0,963.5,7.0,22.6,3.9,32.5,22.9,1.6,68.0,22.3,2.8000000000000003,170.0,3.0,2023-07-13
2023.0,July,14,29.3,963.2,4.0,20.700000000000003,5.1,32.3,22.2,0.0,57.0,25.1,7.299999999999999,180.0,3.0,2023-07-14
2023.0,July,15,29.6,962.8,5.0,20.8,4.4,36.0,24.4,0.0,56.0,22.9,4.9,220.0,3.0,2023-07-15
2023.0,July,16,30.1,962.9,3.0,21.900000000000002,5.5,34.6,24.8,0.0,59.0,25.8,8.5,230.0,4.0,2023-07-16
2023.0,July,17,31.0,963.4,7.0,21.6,4.1,37.1,25.0,2.0,53.0,24.2,2.8000000000000003,210.0,5.0,2023-07-17
2023.0,July,18,30.4,962.8,7.0,21.2,6.0,30.5,24.0,0.0,54.0,25.0,6.699999999999999,220.0,6.0,2023-07-18
2023.0,July,19,31.4,963.0,6.0,22.799999999999997,5.5,34.8,24.6,0.0,57.0,23.5,5.0,220.0,6.0,2023-07-19
2023.0,July,20,30.4,963.4,7.0,23.799999999999997,5.0,33.2,24.5,0.0,67.0,23.5,6.0,250.0,4.0,2023-07-20
2023.0,July,21,29.4,964.8,7.0,24.0,4.5,33.5,25.4,0.0,73.0,22.0,3.5000000000000004,190.0,4.0,2023-07-21
2023.0,July,22,28.3,965.7,6.0,22.9,3.4,29.1,23.3,28.4,73.0,19.4,3.0000000000000004,220.0,3.0,2023-07-22
2023.0,July,23,27.9,964.2,4.0,19.6,5.0,30.5,23.9,0.0,80.0,22.4,7.299999999999999,210.0,5.0,2023-07-23
2023.0,July,24,28.5,963.4,2.0,22.1,5.6,32.8,24.0,0.0,68.0,25.3,6.699999999999999,230.0,6.0,2023-07-24
2023.0,July,25,29.1,962.7,4.0,22.1,5.6,34.0,24.2,0.0,65.0,24.2,6.9,220.0,6.0,2023-07-25
2023.0,July,26,29.7,963.0,7.0,22.299999999999997,5.4,32.5,24.8,0.5,63.0,24.3,5.6,230.0,5.0,2023-07-26
2023.0,July,27,29.9,963.9,7.0,22.299999999999997,4.3,33.0,23.7,0.0,62.0,23.1,2.6999999999999997,220.0,4.0,2023-07-27
2023.0,July,28,29.7,964.2,7.0,22.5,4.6,34.5,23.7,0.0,70.0,23.6,6.199999999999999,230.0,4.0,2023-07-28
2023.0,July,29,28.4,964.1,6.0,22.2,5.4,25.5,25.5,0.0,69.0,24.4,6.1,230.0,5.0,2023-07-29
2023.0,July,30,29.8,963.3,5.0,23.200000000000003,5.0,25.0,25.0,0.0,67.0,22.1,6.799999999999999,220.0,7.0,2023-07-30
2023.0,July,31,28.7,962.7,6.0,23.299999999999997,5.6,33.3,23.8,0.0,73.0,24.6,6.799999999999999,230.0,8.0,2023-07-31
2023.0,June,1,32.3,960.5,7.0,21.699999999999996,6.4,39.3,27.0,6.1,47.0,24.5,7.9,200.0,4.0,2023-06-01
2023.0,June,2,32.3,962.2,6.0,21.299999999999997,5.3,31.8,26.0,5.4,45.0,21.7,3.1999999999999997,210.0,5.0,2023-06-02
2023.0,June,3,31.9,962.3,6.0,23.7,4.9,37.8,24.0,0.0,59.0,23.3,3.4,170.0,4.0,2023-06-03
2023.0,June,4,30.3,961.0,6.0,21.9,6.1,39.4,27.0,22.6,58.0,25.7,8.6,180.0,4.0,2023-06-04
2023.0,June,5,31.2,961.6,7.0,21.799999999999997,6.6,32.7,22.4,36.4,53.0,22.6,4.4,210.0,6.0,2023-06-05
2023.0,June,6,30.7,963.1,8.0,21.5,3.1,28.6,23.1,0.0,62.0,20.6,0.10000000000000009,200.0,5.0,2023-06-06
2023.0,June,7,29.2,963.7,8.0,22.0,3.7,30.5,22.8,0.0,64.0,13.1,1.6,190.0,6.0,2023-06-07
2023.0,June,8,26.1,963.0,6.0,19.5,5.2,34.1,23.5,13.0,67.0,24.8,7.1,210.0,4.0,2023-06-08
2023.0,June,9,29.0,962.4,7.0,21.0,4.8,30.9,21.9,12.7,60.0,21.1,4.199999999999999,240.0,4.0,2023-06-09
2023.0,June,10,28.7,964.1,8.0,20.7,3.9,30.6,21.2,3.3,60.0,14.2,3.4,220.0,4.0,2023-06-10
2023.0,June,11,26.7,964.2,5.0,21.9,4.3,32.4,22.8,0.0,76.0,14.9,4.5,240.0,4.0,2023-06-11
2023.0,June,12,27.0,963.8,8.0,21.0,1.5,30.2,22.2,33.2,70.0,21.3,0.0,250.0,4.0,2023-06-12
2023.0,June,13,28.5,963.1,4.0,20.6,5.1,31.8,24.1,37.2,78.0,21.6,5.5,170.0,3.0,2023-06-13
2023.0,June,14,27.8,963.7,7.0,21.6,4.8,31.7,21.6,0.0,69.0,23.7,6.699999999999999,180.0,4.0,2023-06-14
2023.0,June,15,28.8,962.5,3.0,21.0,5.7,34.2,24.4,0.0,61.0,25.2,8.0,230.0,4.0,2023-06-15
2023.0,June,16,29.9,961.1,7.0,21.299999999999997,6.0,38.8,25.4,0.0,57.0,24.6,7.1,240.0,5.0,2023-06-16
2023.0,June,17,31.0,961.2,8.0,21.8,4.9,34.0,26.5,0.0,54.0,21.7,2.9,210.0,5.0,2023-06-17
2023.0,June,18,30.9,961.5,6.0,23.5,5.6,37.5,25.2,0.0,63.0,24.6,7.4,200.0,5.0,2023-06-18
2023.0,June,19,31.0,961.4,8.0,22.2,5.6,36.0,25.5,0.0,56.0,25.1,5.0,240.0,6.0,2023-06-19
2023.0,June,20,31.0,962.3,8.0,22.2,4.3,30.6,25.5,5.6,56.0,23.2,3.9,210.0,5.0,2023-06-20
2023.0,June,21,30.2,962.3,6.0,24.2,3.7,30.6,25.5,0.0,70.0,20.2,1.2000000000000002,240.0,4.0,2023-06-21
2023.0,June,22,29.2,962.7,6.0,20.8,4.9,30.5,21.2,12.5,60.0,22.9,8.4,200.0,5.0,2023-06-22
2023.0,June,23,28.2,963.4,6.0,21.2,4.2,29.5,23.2,0.0,65.0,13.8,3.0000000000000004,210.0,4.0,2023-06-23
2023.0,June,24,28.3,963.9,7.0,21.5,3.9,31.9,21.5,26.7,66.0,19.6,4.199999999999999,220.0,4.0,2023-06-24
2023.0,June,25,28.5,962.7,4.0,22.9,5.4,30.5,24.0,1.6,72.0,23.1,5.6,230.0,3.0,2023-06-25
2023.0,June,26,28.8,961.5,7.0,20.9,5.0,31.4,21.4,0.0,63.0,23.9,3.0000000000000004,210.0,4.0,2023-06-26
2023.0,June,27,29.2,963.1,7.0,21.4,5.0,34.6,25.0,16.9,61.0,23.5,4.699999999999999,200.0,5.0,2023-06-27
2023.0,June,28,30.1,964.9,7.0,22.3,3.9,33.8,22.6,0.0,61.0,20.6,6.199999999999999,190.0,3.0,2023-06-28
2023.0,June,29,29.4,963.1,6.0,21.0,5.8,31.0,22.2,0.0,58.0,24.9,3.5000000000000004,220.0,4.0,2023-06-29
2023.0,June,30,30.3,962.4,4.0,21.3,6.1,35.0,24.2,0.0,55.0,24.7,7.4,190.0,5.0,2023-06-30
2023.0,Mar,1,28.6,961.0,6.0,12.0,8.1,40.5,18.9,0.0,17.0,24.5,9.1,40.0,6.0,2023-03-01
2023.0,Mar,3,29.9,960.45,3.5,13.4,8.0,40.7,19.9,0.0,17.5,24.450000000000003,8.8,50.0,5.5,2023-03-03
2023.0,Mar,4,29.4,959.5,3.0,13.0,8.0,41.1,25.2,0.0,18.0,23.5,4.7,60.0,7.0,2023-03-04
2023.0,Mar,5,30.3,959.1,4.0,13.5,8.7,41.8,26.0,0.0,16.0,25.3,8.9,60.0,7.0,2023-03-05
2023.0,Mar,6,31.6,959.0,8.0,14.400000000000002,7.6,38.3,24.0,0.0,14.0,22.2,7.7,60.0,5.0,2023-03-06
2023.0,Mar,7,30.0,959.2,6.0,13.0,8.4,40.6,18.2,0.0,15.0,24.3,7.1,40.0,6.0,2023-03-07
2023.0,Mar,8,30.0,959.9,7.0,13.399999999999999,8.6,40.0,19.1,0.0,17.0,25.2,8.8,50.0,7.0,2023-03-08
2023.0,Mar,9,30.3,960.5,8.0,13.3,9.0,39.0,24.2,0.0,15.0,21.3,5.1,60.0,7.0,2023-03-09
2023.0,Mar,10,30.9,961.4,7.0,13.7,8.2,38.0,22.2,0.0,14.0,23.2,4.9,40.0,7.0,2023-03-10
2023.0,Mar,11,29.8,961.5,7.0,12.8,8.1,36.7,23.3,0.0,15.0,25.2,6.6,40.0,6.0,2023-03-11
2023.0,Mar,12,27.4,961.5,7.0,10.0,7.2,36.5,18.6,0.0,13.0,24.1,6.3,30.0,6.0,2023-03-12
2023.0,Mar,13,26.4,960.5,1.0,9.399999999999999,7.8,36.7,15.8,0.0,15.0,26.9,7.2,30.0,6.0,2023-03-13
2023.0,Mar,14,26.7,959.8,0.0,9.5,7.7,36.8,15.6,0.0,14.0,26.8,8.2,40.0,6.0,2023-03-14
2023.0,Mar,15,27.0,959.7,1.0,10.0,7.6,37.3,16.2,0.0,15.0,26.8,7.3,50.0,6.0,2023-03-15
2023.0,Mar,16,27.3,960.4,4.0,10.3,7.6,37.6,16.9,0.0,15.0,27.0,9.4,50.0,6.0,2023-03-16
2023.0,Mar,17,26.9,960.2,8.0,9.7,7.3,38.0,20.8,0.0,14.0,26.8,6.1,40.0,5.0,2023-03-17
2023.0,Mar,18,26.6,960.9,8.0,9.400000000000002,5.6,40.0,18.7,0.0,14.0,22.1,2.9,160.0,4.0,2023-03-18
2023.0,Mar,19,29.0,960.6,7.0,11.600000000000001,6.4,39.0,25.2,0.0,13.0,25.0,6.5,140.0,3.0,2023-03-19
2023.0,Mar,20,29.4,960.3,6.0,13.0,8.5,38.5,23.6,0.0,18.0,24.6,7.7,290.0,5.0,2023-03-20
2023.0,Mar,21,29.6,961.4,6.0,14.400000000000002,6.1,37.2,23.5,0.0,24.0,25.4,8.7,210.0,3.0,2023-03-21
2023.0,Mar,22,28.8,960.0,3.0,16.4,6.7,37.9,25.3,0.0,38.0,23.9,5.7,260.0,4.0,2023-03-22
2023.0,Mar,23,30.3,960.1,5.0,16.5,7.0,38.6,24.3,0.0,31.0,24.6,6.8,80.0,5.0,2023-03-23
2023.0,Mar,24,30.2,962.2,5.0,14.799999999999999,7.3,36.5,23.2,0.0,23.0,26.7,7.3,70.0,5.0,2023-03-24
2023.0,Mar,25,27.9,962.9,6.0,12.299999999999999,7.5,35.2,24.5,0.0,22.0,27.0,7.7,40.0,5.0,2023-03-25
2023.0,Mar,26,27.1,962.2,8.0,10.5,7.8,35.4,22.9,0.0,17.0,26.3,8.6,40.0,6.0,2023-03-26
2023.0,Mar,27,27.8,962.0,5.0,11.2,7.7,36.5,21.1,0.0,17.0,26.4,7.3,30.0,6.0,2023-03-27
2023.0,Mar,28,27.7,962.2,7.0,10.5,7.8,36.9,18.3,0.0,14.0,27.4,5.6,20.0,6.0,2023-03-28
2023.0,Mar,29,27.1,962.1,2.0,9.900000000000002,8.1,38.0,19.2,0.0,14.0,27.4,9.4,20.0,6.0,2023-03-29
2023.0,Mar,30,28.4,961.4,6.0,10.799999999999997,7.6,37.0,22.5,0.0,12.0,26.0,5.1,20.0,6.0,2023-03-30
2023.0,Mar,31,28.5,961.9,5.0,11.100000000000001,8.5,37.0,24.4,0.0,13.0,26.9,6.4,30.0,7.0,2023-03-31
2023.0,May,1,30.7,961.1,3.0,18.9,7.0,39.2,26.0,0.0,41.0,23.2,6.7,150.0,4.0,2023-05-01
2023.0,May,2,31.2,962.6,4.0,19.6,7.1,39.4,25.6,0.0,42.0,24.8,8.0,160.0,5.0,2023-05-02
2023.0,May,3,31.4,962.6,4.0,19.799999999999997,6.9,41.0,26.5,0.0,42.0,24.6,7.0,150.0,5.0,2023-05-03
2023.0,May,4,31.5,961.5,6.0,19.3,5.4,40.2,23.7,8.5,39.0,16.3,1.8,200.0,4.0,2023-05-04
2023.0,May,5,31.8,960.5,6.0,19.4,7.0,38.9,24.0,0.0,38.0,24.2,8.5,180.0,5.0,2023-05-05
2023.0,May,6,32.9,960.0,2.0,19.5,7.7,41.0,24.5,0.0,33.0,27.5,7.6,120.0,4.0,2023-05-06
2023.0,May,7,31.8,960.7,6.0,17.6,6.9,41.0,25.0,0.0,29.0,27.3,9.7,130.0,3.0,2023-05-07
2023.0,May,8,31.7,959.4,7.0,15.899999999999999,6.8,40.5,24.7,0.0,21.0,27.0,10.1,200.0,3.0,2023-05-08
2023.0,May,9,31.4,958.1,7.0,17.4,7.3,40.8,25.5,0.0,30.0,26.3,9.3,200.0,4.0,2023-05-09
2023.0,May,10,32.5,959.4,3.0,17.5,6.9,40.0,28.8,20.1,25.0,24.0,6.5,180.0,5.0,2023-05-10
2023.0,May,11,33.3,961.3,6.0,21.299999999999997,6.6,38.0,21.3,0.0,40.0,26.1,8.0,170.0,4.0,2023-05-11
2023.0,May,12,33.4,961.7,6.0,21.2,7.2,40.4,27.2,0.0,39.0,26.1,7.4,160.0,4.0,2023-05-12
2023.0,May,13,32.9,961.3,8.0,19.9,7.7,40.2,29.5,0.0,35.0,26.3,6.6,140.0,5.0,2023-05-13
2023.0,May,14,33.1,960.3,7.0,19.3,7.3,40.2,24.0,0.0,31.0,24.9,8.5,220.0,5.0,2023-05-14
2023.0,May,15,33.9,960.4,7.0,22.5,7.1,39.0,29.0,0.0,43.0,24.7,8.4,230.0,6.0,2023-05-15
2023.0,May,16,34.0,960.3,7.0,23.0,6.7,40.2,27.0,0.0,45.0,23.7,7.0,220.0,6.0,2023-05-16
2023.0,May,17,34.4,960.6,8.0,24.2,6.3,40.4,26.4,0.0,49.0,23.8,9.2,200.0,5.0,2023-05-17
2023.0,May,18,33.5,960.4,7.0,23.7,7.1,39.0,28.5,0.0,51.0,23.4,7.4,220.0,5.0,2023-05-18
2023.0,May,19,34.0,960.0,8.0,22.8,6.3,37.1,23.5,8.3,44.0,22.1,8.1,220.0,5.0,2023-05-19
2023.0,May,20,34.4,960.2,6.0,23.0,6.6,39.5,27.4,0.0,43.0,24.1,8.4,220.0,6.0,2023-05-20
2023.0,May,21,33.3,961.2,8.0,24.8,4.9,37.0,24.9,0.0,58.0,21.4,5.0,240.0,4.0,2023-05-21
2023.0,May,22,31.6,960.6,2.0,23.8,6.6,38.9,27.0,0.0,61.0,25.3,8.9,240.0,5.0,2023-05-22
2023.0,May,23,32.5,959.8,4.0,23.1,7.2,36.5,26.2,0.0,53.0,26.0,7.3,230.0,4.0,2023-05-23
2023.0,May,24,33.3,959.4,6.0,22.499999999999996,7.1,40.1,27.8,0.0,46.0,25.8,6.7,240.0,4.0,2023-05-24
2023.0,May,25,33.2,959.0,4.0,22.200000000000003,6.7,36.9,28.8,0.0,45.0,24.8,6.1,230.0,5.0,2023-05-25
2023.0,May,26,33.7,959.1,7.0,22.900000000000002,6.7,39.7,25.2,0.0,46.0,25.9,6.3,240.0,7.0,2023-05-26
2023.0,May,27,33.3,959.4,7.0,22.9,7.2,38.7,25.4,0.0,48.0,26.2,9.4,250.0,7.0,2023-05-27
2023.0,May,28,33.4,960.4,8.0,22.4,6.0,36.5,25.3,0.0,45.0,25.5,6.1,220.0,6.0,2023-05-28
2023.0,May,29,32.2,961.6,5.0,21.400000000000002,6.7,39.8,26.7,0.0,46.0,25.9,6.9,220.0,5.0,2023-05-29
2023.0,May,30,32.4,961.0,4.0,21.599999999999998,6.8,39.5,27.0,0.0,46.0,25.4,7.2,200.0,5.0,2023-05-30
2023.0,May,31,33.4,960.5,4.0,22.4,6.2,39.5,26.3,0.0,45.0,25.2,9.2,170.0,5.0,2023-05-31
